anime_id,theme_Gag Humor,theme_Mahou Shoujo,studio_Satelight,studio_Studio Deen,theme_Urban Fantasy,season_spring,source_Web manga,studio_Nippon Animation,genre_Fantasy,genre_Supernatural,rating_R+ - Mild Nudity,theme_Military,genre_Horror,theme_Love Polygon,studio_MAPPA,studio_Arms,studio_Bones,studio_Sunrise,rating_PG - Children,studio_ufotable,genre_Drama,theme_Music,theme_Samurai,duration,genre_Action,theme_Harem,genre_Comedy,source_Web novel,genre_Romance,dropped,season_fall,source_Light novel,source_Manga,studio_Bandai Namco Pictures,theme_School,studio_A-1 Pictures,studio_animate Film,source_Game,anime_type_ONA,theme_Team Sports,studio_Pierrot,theme_Parody,studio_Xebec,source_Unknown,source_Visual novel,studio_Production I.G,genre_Suspense,theme_Adult Cast,theme_Super Power,theme_Time Travel,theme_Psychological,studio_Shin-Ei Animation,theme_Detective,anime_type_TV,rating_PG-13 - Teens 13 or older,genre_Adventure,theme_Martial Arts,studio_Wit Studio,theme_Idols (Female),source_Original,anime_type_Special,source_Other,genre_Avant Garde,rating_G - All Ages,season_winter,genre_Sports,studio_Toei Animation,theme_Visual Arts,studio_T-Rex,rating_R - 17+ (violence & profanity),theme_Isekai,theme_Vampire,watching,studio_DLE,anime_type_OVA,genre_Mystery,studio_Gonzo,studio_SILVER LINK.,studio_TMS Entertainment,theme_Mythology,studio_J.C.Staff,studio_Brain's Base,studio_Madhouse,theme_Historical,theme_Workplace,genre_Sci-Fi,theme_Gore,genre_Award Winning,episodes,source_Novel,score
37775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,0,0,0,0,0,0.2393617021276596,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.1648936170212765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,6.09
37776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0,0,0,0,1,0.2333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,6.15
37778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,0,0,0,0,0,0.1030818278427205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1641870350690754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,6.55
37779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,0,0,0,0,0.0821477397352883,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.2471943872722082,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,8.48
37781,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1,0,0,0.0657129565015119,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1314259130030239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0,6.81
37784,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0284318080852954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.0830741892492225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,6.16
37786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24.0,0,0,0,0,0,0.0644743174658732,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1434634231711585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0,7.88
37787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23.0,0,0,0,0,0,0.3461012311901504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1299589603283173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,0,6.02
37789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1,0,0,0.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,6.3
37790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.3006535947712418,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0784313725490196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,6.02
37792,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.1672240802675585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.1872909698996655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,5.33
37799,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.0,1,0,0,0,0,0.2014576828852138,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1757063038927569,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.0,0,6.46
37804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,120.0,0,0,1,0,0,0.0085363011304043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0390106048246125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,7.65
37806,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,1,0,0,0,0,0.2838528290665297,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1874104511908302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0,6.12
37807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0,1,0,0,0,0,0.0075658835871189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0375433130940649,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,7.53
37814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,0,0,0,0,0,0.0733063700707785,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0.1011122345803842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,6.99
37815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,0,0,0,0,0,0.076486553170491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3029854428818159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,7.18
37822,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,1,0,0,0,0,0.0620015590333992,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6254122444084668,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,237.0,1,8.34
37823,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,1,1,1,0,1,0.3460248367686596,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1484957111765459,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.0,0,4.58
37826,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,1,0,1,0.0196059586737145,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748678519942335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,7.05
37828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,87.0,1,0,1,0,0,0.01805092372029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0564819226086496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,6.63
37831,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23.0,1,0,0,0,0,0.05889154397595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763123410159562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,6.57
37842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0.0786206896551724,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0958620689655172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,5.96
37853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2,0,0,0,0,0,0.2419354838709677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.1048387096774193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,5.02
37854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0.3350785340314136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0.2408376963350785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,4.86
37856,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,1,0,0,0,0,0.1656716417910447,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1328358208955224,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,5.16
37857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,0,0,0,0.0401427297056199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.1097234611953612,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,6.09
37858,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,1,0,0,0.044988752811797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0527368157960509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,6.85
37859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,1,0,0,0.0463559103785732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0463559103785732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,6.79
37860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1,0,0,0.0453981642272389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0508558670305135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,6.88
37865,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48.0,1,0,0,0,0,0.1488511488511488,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739260739260739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,5.87
37866,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,0,1,0,0,0.076317859952793,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.087332808811959,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0,0,6.32
37869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24.0,0,0,0,0,0,0.0889104953276076,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1636147571976449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0,7.57
37870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23.0,0,0,0,0,0,0.0507110118697849,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1310377247620167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0,8.0
37873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,0,0,1,0,0,0.0786062717770034,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1857839721254355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,0,7.74
37877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2284263959390862,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.116751269035533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,5.54
37881,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.0,0,0,0,0,0,0.1016949152542373,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0889830508474576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,5.89
37884,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.0,1,0,0,0,0,0.0161874120249346,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0545948119847174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,7.25
37885,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,1,0,1,0,0,0.2409349995985977,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4029677005004148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,0,5.74
37886,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,37.0,0,0,0,0,1,0.0635593220338983,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.097457627118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,7.02
37887,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,1,0,0,0,0,0.0743876625340187,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2527970970668279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,6.55
37888,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,1,0,0,0,0,0.1395061728395061,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1790123456790123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,5.95
37890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24.0,0,0,1,0,0,0.0956624831364212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1401005682515023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,7.42
37893,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0.0592136428233064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.1062292752250118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0,6.21
37894,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,0,0,0,0.087719298245614,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1677631578947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,1,6.64
37895,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0,0,0,0,0,0.094175960346964,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1548946716232961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,1,6.58
37896,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0,0,0,0,0,0.1167953667953668,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222007722007722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,1,6.01
37897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,1,0,0,0,0,0.0370116518163125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0744345442083618,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,6.23
37902,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.0,1,0,0,0,0,0.0329910629397223,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0615135957406351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,7.19
37908,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,1,0,0,0.0983783783783783,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.094054054054054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,5.42
37910,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,0,0,0,0,1,0.0439401255432158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845002414292612,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,6.76
37914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,0,0,0,0,0,0.063700707785642,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0985844287158746,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0,0,6.82
37915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.0,0,0,0,0,0,0.0657501494321578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0884638374178123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,5.25
37916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,0,0,0,0,0,0.0302821748107364,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0901582931865106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,7.13
37920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,1,0,1,0.1658672923639626,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1565335909733963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,6.55
37921,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0.0281296972299763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0723641829503972,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0,6.92
37922,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.0,0,0,0,0,0,0.0614136732329084,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0793742757821552,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,6.09
37923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0.1283582089552238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0626865671641791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,6.24
37924,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,1,0,0,0.0532890213156085,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1656543662617465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,0,7.72
37926,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23.0,0,0,0,0,0,0.1460369163952226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1599861261913379,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,12.0,0,6.86
37928,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,1,0,0,0,1,0.1335616438356164,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2140410958904109,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,21.0,0,6.64
37930,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0.1818181818181818,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.2424242424242424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,5.7
37931,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,1,0,0,0.2870967741935484,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.1451612903225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,5.32
37932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,1,0,0,1,0,0.0305891364438671,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1542278615912345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,7.91
